id,icao,iata,name,city,state,country,elevation,lat,lon,tz,createdAt,updatedAt
7474,DIYO,ASK,Yamoussoukro Airport,Yamoussoukro,Yamoussoukro-Autonomous-District,CI,699,6.903170109,-5.365580082,Africa/Abidjan,2020-08-18 12:04:00,2020-08-18 12:04:00
7475,DN50,,Shiroro Airport,,Niger,NG,1305,9.88465023,6.818630219,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7476,DN51,,Ajaokuta Airport,,Kogi,NG,620,7.457240105,6.461130142,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7477,DN53,,Kaduna Old Airport,,Kaduna,NG,2126,10.59889984,7.448709965,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7478,DN54,,Bajoga Northeast Airport,Bajoga,Gombe,NG,1000,10.91989994,11.50119972,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7479,DN55,,Eket Airport,,Akwa-Ibom,NG,42,4.642179966,7.949039936,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7480,DN56,,Escravos Airport,,Delta,NG,6,5.625319958,5.192379952,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7481,DNAA,ABV,Nnamdi Azikiwe International Airport,Abuja,FCT,NG,1123,9.006790161,7.263169766,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7482,DNAK,AKR,Akure Airport,Akure,Ondo,NG,1100,7.246739864,5.301010132,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7483,DNAS,ABB,Asaba International Airport,Asaba,Delta,NG,305,6.203333333,6.658888889,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7484,DNBE,BNI,Benin Airport,Benin,Edo,NG,258,6.316979885,5.599500179,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7485,DNBI,,Bida Airport,Bida,Niger,NG,450,9.100000382,6.017000198,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7486,DNCA,CBQ,Margaret Ekpo International Airport,Calabar,Cross-River,NG,210,4.976019859,8.347200394,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7487,DNEN,ENU,Akanu Ibiam International Airport,Enegu,Enugu,NG,466,6.474269867,7.56196022,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7488,DNGO,GMO,Gombe Lawanti International Airport,Gombe,Bauchi,NG,1590,10.29833333,10.89638889,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7489,DNGU,QUS,Gusau Airport,Gusau,Zamfara,NG,1520,12.17169952,6.696109772,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7490,DNIB,IBA,Ibadan Airport,Ibadan,Oyo,NG,725,7.362460136,3.978329897,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7491,DNIL,ILR,Ilorin International Airport,Ilorin,Kwara,NG,1126,8.440210342,4.493919849,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7492,DNIM,QOW,Sam Mbakwe International Airport,Owerri,Imo,NG,373,5.427060127,7.206029892,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7493,DNJO,JOS,Yakubu Gowon Airport,Jos,Plateau,NG,4232,9.639829636,8.869050026,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7494,DNKA,KAD,Kaduna Airport,Kaduna,Kaduna,NG,2073,10.6960001,7.320109844,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7495,DNKN,KAN,Mallam Aminu International Airport,Kano,Kano,NG,1562,12.04759979,8.524620056,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7496,DNMA,MIU,Maiduguri International Airport,Maiduguri,Borno,NG,1099,11.85529995,13.08090019,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7497,DNMK,MDI,Makurdi Airport,Makurdi,Benue,NG,371,7.703879833,8.613940239,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7498,DNMM,LOS,Murtala Muhammed International Airport,Lagos,Lagos,NG,135,6.577370167,3.321160078,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7499,DNMN,MXJ,Minna Airport,Minna,Niger,NG,834,9.652170181,6.462259769,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7500,DNOS,,Oshogbo Airport,Oshogbo,Osun,NG,997,7.782999992,4.482999802,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7501,DNPO,PHC,Port Harcourt International Airport,Port Harcourt,Rivers,NG,87,5.015490055,6.949590206,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7502,DNSO,SKO,Sadiq Abubakar III International Airport,Sokoto,Sokoto,NG,1010,12.91629982,5.207190037,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7503,DNTZ,NBE,Enfidha Zine El Abidine Ben Ali International Airport,Enfidha,Susah,TN,21,36.075833,10.438611,Africa/Tunis,2020-08-18 12:04:00,2020-08-18 12:04:00
7504,DNYO,YOL,Yola Airport,Yola,Adamawa,NG,599,9.25755024,12.43039989,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7505,DNZA,ZAR,Zaria Airport,Zaria,Kaduna,NG,2170,11.13020039,7.685810089,Africa/Lagos,2020-08-18 12:04:00,2020-08-18 12:04:00
7506,DRRA,,Tessaoua Airport,Tessaoua,Maradi,NE,1358,13.7670002,8.017000198,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7507,DRRB,,Birni-N'Konni Airport,Birni-N'Konni,Tahoua,NE,846,13.80150032,5.242360115,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7508,DRRC,,Dogondoutchi Airport,Dogondoutchi,Dosso,NE,961,13.66699982,4.099999905,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7509,DRRD,,Dosso Airport,Dosso,Dosso,NE,738,13.04812479,3.220968247,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7510,DRRE,,Tera Airport,Tera,Niamey,NE,850,13.94999981,0.73299998,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7511,DRRG,,Gaya Airport,Gaya,Dosso,NE,662,11.88300037,3.433000088,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7512,DRRI,,Bilma Airport,Bilma,Agadez,NE,1715,18.68670082,12.91919994,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7513,DRRL,,Tillabery Airport,Tillabery,Niamey,NE,692,14.19999981,1.467000008,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7514,DRRM,MFQ,Maradi Airport,Maradi,Maradi,NE,1240,13.50249958,7.126749992,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7515,DRRN,NIM,Diori Hamani International Airport,Niamey,Niamey,NE,732,13.48149967,2.183609963,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7516,DRRP,,La Tapoa Airport,La Tapoa,Niamey,NE,722,12.4829998,2.400000095,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7517,DRRT,THZ,Tahoua Airport,Tahoua,Tahoua,NE,1266,14.8757,5.265359879,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7518,DRRU,,Ouallam Airport,Ouallam,Tillaberi,NE,892,14.33300018,2.082999945,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7519,DRZA,AJY,Mano Dayak International Airport,Agadez,Agadez,NE,1657,16.9659996,8.000109673,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7520,DRZD,,Dirkou Airport,,Agadez,NE,1273,18.96870041,12.86870003,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7521,DRZF,,Diffa Airport,Diffa,Diffa,NE,994,13.37290001,12.6267004,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7522,DRZG,,Goure Airport,Goure,Zinder,NE,1499,13.98359966,10.27490044,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7523,DRZI,,Iferouane Airport,Iferouane,Agadez,NE,2162,19.06699944,8.366999626,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7524,DRZL,,Arlit Airport,Arlit,Agadez,NE,1443,18.79039955,7.365950108,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7525,DRZM,,Maine-Soroa Airport,Maine-Soroa,Diffa,NE,944,13.20549965,12.0323,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7526,DRZN,,N'Guigmi Airport,N'Guigmi,Diffa,NE,977,14.2510004,13.12899971,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7527,DRZR,ZND,Zinder Airport,Zinder,Zinder,NE,1516,13.77900028,8.98375988,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7528,DRZT,,Tanout Airport,Tanout,Zinder,NE,1751,14.97029972,8.891670227,Africa/Niamey,2020-08-18 12:04:00,2020-08-18 12:04:00
7529,DT70,,Medenine Airport,Medenine,Madanin,TN,427,33.35020065,10.44400024,Africa/Tunis,2020-08-18 12:04:00,2020-08-18 12:04:00
7530,DTKA,TBJ,Tabarka 7 Novembre Airport,Tabarka,Jundubah,TN,230,36.97999954,8.876939774,Africa/Tunis,2020-08-18 12:04:00,2020-08-18 12:04:00
7531,DTMB,MIR,Monastir Habib Bourguiba International Airport,Monastir,Al-Munastir,TN,9,35.7580986,10.75469971,Africa/Tunis,2020-08-18 12:04:00,2020-08-18 12:04:00
7532,DTTA,TUN,Tunis Carthage International Airport,Tunis,Tunis,TN,22,36.85100174,10.22719955,Africa/Tunis,2020-08-18 12:04:00,2020-08-18 12:04:00
7533,DTTB,OIZ,Sidi Ahmed Air Base,Sidi Ahmed,Banzart,TN,20,37.24539948,9.791449547,Africa/Tunis,2020-08-18 12:04:00,2020-08-18 12:04:00
7534,DTTD,,Remada Air Base,Remada,Tataouine,TN,1004,32.30619812,10.38210011,Africa/Tunis,2020-08-18 12:04:00,2020-08-18 12:04:00
7535,DTTF,GAF,Gafsa Ksar International Airport,Gafsa,Gafsa,TN,1060,34.42200089,8.822500229,Africa/Tunis,2020-08-18 12:04:00,2020-08-18 12:04:00
7536,DTTG,GAE,Gabes Matmata International Airport,Gabes,Qabis,TN,26,33.87689972,10.10330009,Africa/Tunis,2020-08-18 12:04:00,2020-08-18 12:04:00
7537,DTTI,,Borj El Amri Airport,Borj El Amri,Ariana,TN,110,36.72129822,9.943149567,Africa/Tunis,2020-08-18 12:04:00,2020-08-18 12:04:00
7538,DTTJ,DJE,Djerba Zarzis International Airport,Djerba,Madanin,TN,19,33.875,10.7755003,Africa/Tunis,2020-08-18 12:04:00,2020-08-18 12:04:00
7539,DTTR,EBM,El Borma Airport,El Borma,Tataouine,TN,827,31.70429993,9.254619598,Africa/Tunis,2020-08-18 12:04:00,2020-08-18 12:04:00
7540,DTTX,SFA,Sfax Thyna International Airport,Sfax,Safaqis,TN,85,34.7179985,10.69099998,Africa/Tunis,2020-08-18 12:04:00,2020-08-18 12:04:00
7541,DTTZ,TOE,Tozeur Nefta International Airport,Tozeur,Tawzar,TN,287,33.93970108,8.110560417,Africa/Tunis,2020-08-18 12:04:00,2020-08-18 12:04:00
7542,DXAK,,Akpaka Airport,Atakpame,,TG,689,7.583000183,1.116999984,Africa/Lome,2020-08-18 12:04:00,2020-08-18 12:04:00
7543,DXDP,,Djangou Airport,Djangou,,TG,919,10.80000019,0.25,Africa/Lome,2020-08-18 12:04:00,2020-08-18 12:04:00
7544,DXKP,,Kolokope Airport,Anie,,TG,591,7.800000191,1.282999992,Africa/Lome,2020-08-18 12:04:00,2020-08-18 12:04:00
7545,DXMG,,Sansanne-Mango Airport,Mango,,TG,460,10.37301064,0.471382141,Africa/Lome,2020-08-18 12:04:00,2020-08-18 12:04:00
7546,DXNG,LRL,Niamtougou International Airport,Niamtougou,Kara,TG,1515,9.76733017,1.091249943,Africa/Lome,2020-08-18 12:04:00,2020-08-18 12:04:00
7547,DXSK,,Sokode Airport,Sokode,Centrale,TG,1214,8.982999802,1.149999976,Africa/Lome,2020-08-18 12:04:00,2020-08-18 12:04:00
7548,DXXX,LFW,Lome-Tokoin Airport,Lome,Maritime,TG,72,6.165609837,1.254510045,Africa/Lome,2020-08-18 12:04:00,2020-08-18 12:04:00
7549,EBAM,,Amougies Airport,Mont-de-l'Enclus,Wallonia,BE,49,50.74010086,3.484899998,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7550,EBAR,,Sterpenich Airport,Arlon,Wallonia,BE,1138,49.66279984,5.886940002,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7551,EBAV,,Avernas-le-Bauduin Airport,Hannut,Wallonia,BE,394,50.70669937,5.068059921,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7552,EBAW,ANR,Antwerp International Airport (Deurne),Antwerp,Flanders,BE,39,51.18939972,4.460279942,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7553,EBBE,,Beauvechain Air Base,Beauvechain,Wallonia,BE,370,50.75859833,4.768330097,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7554,EBBG,,Michamps Airport,Bastogne,Wallonia,BE,1770,50.05279922,5.79861021,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7555,EBBL,,Kleine Brogel Air Base,Kleine Brogel,Flanders,BE,200,51.16830063,5.46999979,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7556,EBBN,,Bullingen Airport,Bullingen,Wallonia,BE,2067,50.41500092,6.276390076,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7557,EBBO,,Mogimont Airport,Bouillon,Wallonia,BE,1394,49.86640167,5.068059921,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7558,EBBR,BRU,Brussels Airport,Brussels,Flanders,BE,184,50.90140152,4.48443985,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7559,EBBT,,Brasschaat Air Base,Brasschaat,Flanders,BE,76,51.34080124,4.504399777,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7560,EBBW,,Wonck Airport,Bassenge,Flanders,BE,367,50.77830124,5.616670132,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7561,EBBX,,Jehonville Air Base,Bertrix,Wallonia,BE,1514,49.89170074,5.223889828,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7562,EBBY,,Baisy-Thy Airport,Genappe,Wallonia,BE,525,50.56861115,4.434721947,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7563,EBBZ,,Buzet Airstrip,Pont-A-Celles,Wallonia,BE,522,50.54169846,4.381110191,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7564,EBCF,,Cerfontaine Nouv Airport,Cerfontaine,Wallonia,BE,961,50.15280151,4.387219906,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7565,EBCI,CRL,Brussels South Charleroi Airport,Brussels,Wallonia,BE,614,50.45920181,4.453820229,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7566,EBCR,,Ronvaux Airport,Ciney,Wallonia,BE,1076,50.2472229,5.113889217,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7567,EBCS,,Saint-Remy Airport,Chimay,Wallonia,BE,820,50.05830002,4.281939983,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7568,EBCV,,Chievres Air Base,Chievres,Wallonia,BE,194,50.57580185,3.83100009,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7569,EBDT,,Schaffen Airport,Diest,Flanders,BE,100,50.99919891,5.065559864,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7570,EBFN,,Koksijde Air Base,Koksijde,Flanders,BE,20,51.09030151,2.652780056,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7571,EBFS,,Florennes Air Base,Florennes,Wallonia,BE,935,50.24330139,4.645830154,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7572,EBGB,,Grimbergen Airport,Grimbergen,Flanders,BE,70,50.94940186,4.393330097,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7573,EBGG,,Overboelare Airport,Geraardsbergen,Flanders,BE,56,50.75559998,3.863889933,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7574,EBHE,,Couthuin Airport,Heron,Wallonia,BE,607,50.53889847,5.10916996,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7575,EBHN,,Hoevenen Airport,Hoevenen,Flanders,BE,10,51.30609894,4.387219906,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7576,EBIS,,Ath/Isieres Airport,Isieres,Wallonia,BE,98,50.66419983,3.804440022,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7577,EBKH,,Balekeiheuvel Airport,Balen,Flanders,BE,131,51.17829895,5.220920086,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7578,EBKT,KJK,Wevelgem Airport,Wevelgem,Flanders,BE,64,50.81719971,3.20472002,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7579,EBLB,,Elsenborn Airport,Butgenbach,Wallonia,BE,1830,50.4817009,6.181940079,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7580,EBLE,,Beverlo Air Base,Leopoldsburg,Flanders,BE,207,51.11940002,5.300829887,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7581,EBLG,LGG,Liege Airport,Liege,Wallonia,BE,659,50.63740158,5.443220139,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7582,EBLI,,Lierneux Airport,Lierneux,Wallonia,BE,1411,50.2867012,5.836390019,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7583,EBLN,,Liernu Airport,Eghezee,Wallonia,BE,564,50.58060074,4.792500019,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7584,EBMG,,Matagne-la-Petite Airport,Doische,Wallonia,BE,787,50.10469818,4.638060093,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7585,EBML,,Maillen Airport,Assesse,Wallonia,BE,886,50.37419891,4.927780151,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7586,EBMO,,Moorsele Airport,Moorsele,Flanders,BE,66,50.85279846,3.147310019,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7587,EBNE,,Neerpelt Airport,Neerpelt,Flanders,BE,148,51.21194458,5.478610992,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7588,EBNM,QNM,Suarlee Airport,Namur,Wallonia,BE,594,50.48799896,4.768919945,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7589,EBNO,,Outer Airport,Ninove,Flanders,BE,151,50.85440063,3.985280037,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7590,EBOR,,Orchimont Airport,Vresse-Sur-Semois,Wallonia,BE,1312,49.90719986,4.936389923,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7591,EBOS,OST,Ostend-Bruges International Airport,Ostend,Flanders,BE,13,51.19889832,2.862220049,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7592,EBSG,,Saint-Ghislain Airport,Saint Ghislain,Wallonia,BE,75,50.45750046,3.820280075,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7593,EBSH,,St Hubert Airport,Saint Hubert,Wallonia,BE,1930,50.03590012,5.404250145,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7594,EBSL,,Zutendaal Air Base,Zutendaal,Flanders,BE,312,50.94749832,5.590559959,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7595,EBSP,,Spa (la Sauveniere) Airport,Spa,Wallonia,BE,1581,50.48249817,5.910299778,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7596,EBST,,Sint Truiden Airport,Sint Truiden,Flanders,BE,246,50.79190063,5.20167017,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7597,EBSU,,Saint Hubert Air Base,Saint Hubert,Wallonia,BE,1930,50.03440094,5.440810204,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7598,EBTN,,Goetsenhoven Air Base,Tienen,Flanders,BE,246,50.78170013,4.957779884,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7599,EBTX,,Theux (Verviers) Airport,Verviers,Wallonia,BE,1099,50.55260086,5.85503006,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7600,EBTY,,Tournai/Maubray Airport,Tournai,Wallonia,BE,161,50.52970123,3.49454999,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7601,EBUL,,Ursel Air Base,Ursel,Flanders,BE,95,51.14419937,3.47555995,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7602,EBWE,,Weelde Air Base,Weelde,Flanders,BE,105,51.39479828,4.960189819,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7603,EBZH,QHA,Hasselt Airport,Hasselt,Flanders,BE,141,50.97000122,5.375070095,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7604,EBZR,OBL,Oostmalle Air Base,Zoersel,Flanders,BE,53,51.26470184,4.753330231,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7605,EBZU,,Zuienkerke Airport,Zuinkerke,Flanders,BE,16,51.25669861,3.140559912,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7606,EBZW,,Genk Zwartberg Airport,Genk,Flanders,BE,278,51.01539993,5.526470184,Europe/Brussels,2020-08-18 12:04:00,2020-08-18 12:04:00
7607,EDAB,,Bautzen Airport,Bautzen,Saxony,DE,568,51.19361115,14.51972198,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7608,EDAC,AOC,Altenburg-Nobitz Airport,Altenburg,Thuringia,DE,640,50.98194504,12.50638866,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7609,EDAD,,Dessau Airport,Dessau,Saxony-Anhalt,DE,187,51.83169354,12.19096184,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7610,EDAE,,Eisenhuttenstadt Airport,Eisenhuttenstadt,Brandenburg,DE,144,52.19722366,14.58555603,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7611,EDAG,,Grosruckerswalde Airport,Marienberg,Saxony,DE,2198,50.64416885,13.12638855,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7612,EDAH,HDF,Heringsdorf Airport,Heringsdorf,Mecklenburg-Vorpommern,DE,93,53.87870026,14.15229988,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7613,EDAI,,Segeletz Airport,Neustadt,Brandenburg,DE,141,52.82666779,12.54194355,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7614,EDAJ,,Gera-Leumnitz Airport,Gera,Thuringia,DE,1014,50.88166809,12.13583279,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7615,EDAK,,Grosenhain Airport,Grosenhain,Saxony,DE,417,51.30805588,13.5555563,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7616,EDAM,,Merseburg Airport,Merseburg,Saxony-Anhalt,DE,341,51.36360931,11.94833279,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7617,EDAN,,Neustadt-Glewe Airport,Neustadt-Glewe,Mecklenburg-Vorpommern,DE,115,53.35972214,11.61527824,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7618,EDAO,,Nordhausen Airport,Nordhausen,Thuringia,DE,689,51.49305725,10.83333302,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7619,EDAP,,Neuhausen Airport,Cottbus,Brandenburg,DE,279,51.6847229,14.42305565,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7620,EDAQ,,Halle-Oppin Airport,Oppin,Saxony-Anhalt,DE,348,51.55222321,12.05388927,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7621,EDAR,,Pirna-Pratzschwitz Airport,Pirna,Saxony,DE,400,50.97916794,13.90972233,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7622,EDAS,,Finsterwalde/Heinrichsruh Airport,Finsterwalde,Brandenburg,DE,384,51.63444519,13.67555618,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7623,EDAT,,Nardt Airport,Hoyerswerda,Saxony,DE,384,51.45111084,14.19944382,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7624,EDAU,,Riesa-Gohlis Airport,Riesa,Saxony,DE,322,51.29360962,13.35611057,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7625,EDAV,,Eberswalde-Finow Airport,Eberswalde,Brandenburg,DE,121,52.82722092,13.69361115,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7626,EDAW,,Roitzschjora Airport,Roitzschjora,Saxony,DE,289,51.57777786,12.49444389,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7627,EDAX,REB,Rechlin-Larz Airport,Larz,Mecklenburg-Vorpommern,DE,220,53.30638886,12.75222206,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7628,EDAY,,Strausberg Airport,Strausberg,Brandenburg,DE,262,52.58055496,13.91666698,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7629,EDAZ,,Schonhagen Airport,Trebbin,Brandenburg,DE,131,52.20360947,13.15638924,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7630,EDBA,,Arnstadt-Alkersleben Airport,Wulfershausen,Thuringia,DE,1145,50.84166718,11.0694437,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7631,EDDB,BER,Berlin Brandenburg Airport,Berlin,,DE,157,52.366667,13.503333,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7632,EDBC,CSO,Cochstedt Airport,Magdeburg,Saxony-Anhalt,DE,594,51.85639954,11.42029953,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7633,EDBD,,Emmel Airfield Dedelow Airport,Prenzlau,Brandenburg,DE,213,53.35638809,13.7836113,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7634,EDBE,,Brandenburg-Muhlenfeld Airport,Brandenburg an der Havel,Brandenburg,DE,98,52.4375,12.59000015,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7635,EDBF,,Ruppiner Land Airport,Fehrbellin,Brandenburg,DE,138,52.79333115,12.76027775,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7636,EDBG,,Burg Airport,Burg,Saxony-Anhalt,DE,174,52.2416687,11.85611057,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
7637,EDBH,BBH,Barth Airport,,Mecklenburg-Vorpommern,DE,23,54.33750153,12.69970036,Europe/Berlin,2020-08-18 12:04:00,2020-08-18 12:04:00
